TDFREL07,TDFOID07,TDFOSN07,Q38_WD,Q38_WE,Q38WDDAY,Q38WEDAY,Q38WDIWM,Q38WDIWD,Q38WDIWY,Q38WEIWM,Q38WEIWD,Q38WEIWY,Q38WDSAQ,Q38WESAQ,Q38WDFTF,Q38WEFTF,Q38WDTEL,Q38WETEL,Q38WDCH,Q38WECH,Q38WDPCG,Q38WEPCG,Q38WDOCG,Q38WEOCG,Q38WDOTH,Q38WEOTH,Q38WD_A1,Q38WE_A1,Q38WD_A2,Q38WE_A2,Q38WDA3M,Q38WDA3D,Q38WDA3Y,Q38WEA3M,Q38WEA3D,Q38WEA3Y,Q38WDA4M,Q38WDA4D,Q38WDA4Y,Q38WEA4M,Q38WEA4D,Q38WEA4Y
1,2190,3,1,1,3,1,11,27,2007,11,27,2007,5,5,1,1,5,5,1,1,1,1,5,5,5,5,3,9,4,5,99,99,9999,99,99,9999,99,99,9999,99,99,9999
1,5789,7,1,1,6,1,1,19,2008,1,3,2008,1,1,5,5,5,5,1,1,1,1,5,5,5,5,3,3,2,1,1,4,2008,12,30,2007,1,4,2008,12,30,2007
1,6304,3,1,1,4,7,10,20,2007,10,20,2007,1,1,1,1,5,5,1,1,1,1,5,5,5,5,3,3,3,3,10,17,2007,10,13,2007,10,17,2007,10,13,2007
1,6686,3,1,1,4,1,11,16,2007,11,16,2007,1,1,1,1,5,5,1,1,5,5,5,5,5,5,1,1,2,4,11,14,2007,11,11,2007,11,15,2007,11,13,2007
1,7284,2,1,1,3,7,10,19,2007,10,19,2007,1,1,5,5,5,5,1,1,5,5,5,5,5,5,9,9,9,9,99,99,9999,99,99,9999,99,99,9999,99,99,9999
1,3395,3,1,1,5,1,11,3,2007,11,3,2007,1,1,1,1,5,5,1,1,5,5,5,5,1,1,1,1,2,2,10,25,2007,10,28,2007,10,25,2007,10,28,2007
1,3471,4,1,1,2,1,10,20,2007,10,20,2007,1,1,1,1,5,5,1,1,5,5,5,5,1,1,1,1,3,3,10,15,2007,10,14,2007,10,15,2007,10,14,2007
1,3043,2,1,1,4,1,11,24,2007,11,24,2007,1,1,1,1,5,5,1,1,5,5,5,5,5,1,1,1,2,2,11,21,2007,11,18,2007,11,22,2007,11,22,2007
1,3043,3,1,1,4,1,11,24,2007,11,24,2007,1,1,1,1,5,5,1,1,5,5,5,5,5,5,7,7,2,1,11,18,2007,11,18,2007,11,22,2007,11,22,2007
1,4587,3,1,1,2,7,2,9,2008,2,9,2008,1,1,1,1,5,5,1,1,5,5,5,5,5,5,6,6,3,5,2,4,2008,2,2,2008,2,9,2008,2,9,2008
1,4587,4,1,1,2,7,2,9,2008,2,9,2008,1,1,1,1,5,5,1,1,5,5,5,5,5,5,6,6,1,3,2,4,2008,2,2,2008,2,9,2008,2,9,2008
1,3371,2,1,1,3,7,99,99,9999,99,99,9999,5,5,5,5,5,5,5,5,5,5,5,5,5,5,1,9,4,9,11,13,2007,99,99,9999,11,13,2007,99,99,9999
1,1465,3,1,1,6,1,11,17,2007,11,17,2007,1,1,5,1,5,5,1,1,1,5,5,5,5,5,1,1,1,2,11,9,2007,11,11,2007,11,9,2007,11,11,2007
1,1076,3,1,1,4,1,2,27,2008,2,22,2008,1,1,5,5,5,5,1,1,5,5,5,5,5,5,6,7,2,3,2,14,2008,2,10,2008,2,17,2008,2,17,2008
1,4836,2,1,1,4,1,11,10,2007,11,10,2007,1,1,1,1,5,5,1,1,5,5,5,5,1,1,9,1,9,4,99,99,9999,99,99,9999,99,99,9999,99,99,9999
1,4836,3,1,1,4,1,11,10,2007,11,10,2007,5,1,5,5,5,5,5,1,5,5,5,5,5,5,6,6,1,4,99,99,9999,99,99,9999,99,99,9999,99,99,9999
1,5260,2,1,1,6,1,2,29,2008,99,99,9999,5,5,5,5,1,1,1,1,5,5,5,5,5,5,7,7,2,2,2,22,2008,2,24,2008,2,28,2008,2,28,2008
1,5260,3,1,1,6,1,2,12,2008,2,12,2008,5,5,5,5,1,1,1,1,5,5,5,5,5,5,7,6,2,4,2,7,2008,2,10,2008,2,11,2008,2,11,2008
1,2427,3,1,1,5,1,1,18,2008,1,18,2008,5,5,5,5,1,1,1,1,5,5,5,5,5,5,6,6,1,1,12,20,2007,12,23,2007,12,20,2007,12,23,2007
1,6311,2,1,1,5,7,3,2,2008,3,2,2008,5,5,1,1,5,5,5,5,5,5,5,5,1,1,7,7,2,2,3,2,2008,3,2,2008,2,28,2008,3,1,2008
1,7033,2,1,1,6,1,10,21,2007,10,21,2007,1,1,5,5,5,5,1,1,5,5,5,5,5,5,1,1,1,2,10,12,2007,10,14,2007,10,12,2007,10,14,2007
1,6729,3,1,1,4,1,11,15,2007,11,15,2007,5,5,1,1,5,5,1,1,5,5,5,5,5,5,6,6,2,2,11,7,2007,11,4,2007,11,10,2007,11,10,2007
1,6729,4,1,1,4,1,11,15,2007,11,15,2007,5,5,1,1,5,5,1,1,5,5,5,5,5,5,6,6,2,2,11,7,2007,11,4,2007,11,10,2007,11,10,2007
1,1355,2,1,1,6,1,12,8,2007,12,8,2007,1,1,1,1,5,5,1,1,1,1,5,5,5,5,3,3,1,1,12,7,2007,12,2,2007,12,7,2007,12,2,2007
1,7317,3,1,1,2,1,3,17,2008,3,17,2008,1,1,1,1,5,5,1,1,5,5,5,5,5,5,9,1,9,4,99,99,9999,3,2,2008,99,99,9999,3,4,2008
1,3276,4,1,1,6,1,99,99,9999,4,2,2008,1,1,5,5,5,1,1,1,5,1,5,5,5,5,1,1,2,1,2,22,2008,3,24,2008,2,25,2008,3,24,2008
1,1570,2,1,1,2,1,10,23,2007,10,23,2007,1,1,1,1,5,5,5,5,1,1,5,5,5,5,2,2,3,5,10,15,2007,10,21,2007,10,16,2007,10,22,2007
1,1570,3,1,1,2,1,10,23,2007,10,23,2007,1,1,1,1,5,5,5,5,1,1,5,5,5,5,2,2,2,5,10,15,2007,10,21,2007,10,16,2007,10,22,2007
1,6421,3,1,1,2,7,12,30,2007,12,30,2007,1,1,5,1,5,5,1,1,5,5,1,1,5,5,5,5,3,2,12,3,2007,12,1,2007,12,3,2007,12,1,2007
1,3931,3,1,1,5,1,1,6,2008,1,7,2008,1,1,5,5,5,5,1,1,5,5,5,5,5,5,1,1,1,1,1,3,2008,1,6,2008,1,3,2008,1,6,2008
1,316,3,1,1,6,1,10,20,2007,10,20,2007,5,5,1,1,5,5,1,1,1,1,5,5,5,5,9,9,9,9,99,99,9999,99,99,9999,99,99,9999,99,99,9999
1,3440,3,1,1,2,1,12,2,2007,12,2,2007,1,1,5,5,5,5,1,1,5,5,5,5,5,5,1,1,2,3,11,26,2007,11,25,2007,11,27,2007,11,25,2007
1,3440,4,1,1,2,1,12,2,2007,12,2,2007,1,1,5,5,5,5,1,1,5,5,5,5,5,5,1,1,1,1,11,26,2007,11,25,2007,11,26,2007,11,25,2007
1,2932,3,1,1,3,1,10,22,2007,10,22,2007,1,1,1,1,5,5,1,1,5,5,5,5,1,1,1,1,3,2,10,16,2007,10,21,2007,10,20,2007,10,22,2007
1,6926,3,1,1,3,1,10,12,2007,10,10,2007,1,1,1,1,5,5,1,1,1,1,1,1,1,1,7,7,1,1,10,9,2007,10,7,2007,10,9,2007,10,7,2007
1,2044,3,1,1,4,7,1,9,2008,1,9,2008,1,1,5,5,5,5,1,1,5,5,5,5,5,5,1,3,3,2,12,5,2007,12,1,2007,12,6,2007,12,2,2007
1,2044,5,1,1,4,7,1,9,2008,1,9,2008,1,1,5,5,5,5,1,1,5,5,5,5,5,5,1,3,3,1,12,5,2007,12,1,2007,12,6,2007,12,2,2007
1,5793,4,1,1,6,1,1,12,2008,1,12,2008,1,1,5,5,5,5,1,1,5,5,5,5,5,5,1,1,1,3,1,11,2008,1,6,2008,1,11,2008,1,7,2008
1,2514,3,1,1,3,1,1,19,2008,1,19,2008,1,1,5,5,5,5,1,1,5,5,5,5,5,5,3,3,1,3,1,15,2008,1,13,2008,1,16,2008,1,14,2008
1,3761,2,1,1,4,1,2,11,2008,2,11,2008,1,1,1,1,5,5,1,1,5,5,5,5,5,5,6,6,1,2,2,6,2008,2,10,2008,2,11,2008,2,11,2008
1,3761,3,1,1,4,1,2,11,2008,2,11,2008,1,1,1,1,5,5,1,1,5,5,5,5,5,5,6,6,3,4,2,6,2008,2,10,2008,2,11,2008,2,11,2008
1,2356,3,1,1,3,1,3,14,2008,3,14,2008,1,1,5,5,1,1,5,5,1,1,5,5,5,5,3,3,2,2,11,13,2007,11,11,2007,11,13,2007,11,11,2007
1,5196,4,1,1,6,7,10,29,2007,10,29,2007,1,1,1,5,5,5,1,1,5,5,5,5,5,5,6,1,2,1,10,26,2007,10,27,2007,10,29,2007,10,27,2007
1,4070,3,1,1,5,1,11,3,2007,11,3,2007,1,1,1,1,5,5,1,1,1,1,5,5,1,1,7,7,3,3,11,1,2007,10,28,2007,11,1,2007,10,28,2007
1,4070,5,1,1,5,1,11,3,2007,11,3,2007,1,1,1,1,5,5,1,1,1,1,5,5,5,5,3,3,5,5,11,1,2007,10,28,2007,11,2,2007,10,29,2007
1,6132,3,1,1,3,1,11,8,2007,11,8,2007,5,5,1,1,5,5,1,1,5,5,5,5,5,5,6,6,2,2,11,6,2007,11,4,2007,11,8,2007,11,8,2007
1,6132,4,1,1,3,1,11,8,2007,11,8,2007,5,5,1,1,5,5,1,1,5,5,5,5,5,5,6,6,4,4,11,6,2007,11,4,2007,11,8,2007,11,8,2007
1,779,3,1,1,4,1,11,24,2007,11,24,2007,1,1,1,1,5,5,1,1,5,5,5,5,5,5,1,1,5,4,11,14,2007,11,18,2007,11,24,2007,11,23,2007
1,779,4,1,1,4,1,11,24,2007,11,24,2007,1,1,1,1,5,5,1,1,5,5,5,5,5,5,1,1,2,4,11,14,2007,11,18,2007,11,24,2007,11,24,2007
1,4693,3,1,1,5,1,1,14,2008,12,26,2007,1,5,5,1,1,5,1,1,5,5,5,5,5,5,1,6,2,4,1,10,2008,12,23,2007,1,10,2008,12,26,2007
1,4693,4,1,1,5,1,12,26,2007,12,26,2007,1,1,5,5,5,5,1,1,5,5,5,5,5,5,1,1,3,3,1,10,2008,12,23,2007,1,11,2008,12,29,2007
1,4344,3,1,1,4,7,10,20,2007,10,20,2007,5,5,1,1,5,5,1,1,5,5,5,5,1,1,6,6,1,5,10,17,2007,10,13,2007,10,20,2007,10,20,2007
1,2037,3,1,1,5,7,4,13,2008,4,13,2008,5,5,5,5,1,1,1,1,5,5,5,5,5,5,6,6,4,3,4,10,2008,4,12,2008,4,13,2008,4,13,2008
1,4548,4,1,1,3,1,2,2,2008,2,2,2008,5,5,1,1,5,5,1,1,5,5,5,5,1,1,6,6,9,9,1,29,2008,1,27,2008,2,2,2008,2,2,2008
1,3678,3,1,1,4,7,12,17,2007,12,17,2007,1,1,1,1,5,5,1,1,1,1,5,5,5,5,3,3,2,5,12,12,2007,12,15,2007,12,13,2007,12,16,2007
1,3678,4,1,1,4,7,12,17,2007,12,17,2007,1,1,1,1,5,5,1,1,1,1,5,5,5,5,1,3,2,5,12,12,2007,12,15,2007,12,13,2007,12,16,2007
1,5753,3,1,1,3,1,10,20,2007,10,20,2007,1,1,5,1,5,5,1,1,1,1,5,5,5,5,3,3,2,1,10,16,2007,10,14,2007,10,17,2007,10,14,2007
1,7247,3,1,1,5,7,10,21,2007,10,21,2007,1,1,1,1,5,5,1,1,1,1,5,5,5,5,6,6,5,1,10,18,2007,10,20,2007,10,18,2007,10,20,2007
1,1177,3,1,1,3,1,11,15,2007,11,15,2007,5,5,1,1,5,5,5,5,1,1,5,5,5,5,2,2,2,2,11,13,2007,11,4,2007,11,15,2007,11,15,2007
1,1685,3,1,1,4,7,12,15,2007,12,15,2007,1,1,5,5,1,1,5,5,1,5,5,5,1,1,2,1,2,2,11,21,2007,11,24,2007,11,21,2007,11,24,2007
1,4559,2,1,1,5,7,11,17,2007,11,17,2007,5,5,1,1,5,5,1,1,5,5,5,5,1,1,6,6,9,1,11,15,2007,11,10,2007,11,17,2007,11,17,2007
1,939,4,1,1,4,7,11,28,2007,11,28,2007,5,5,1,1,5,5,1,1,5,5,5,5,5,5,1,1,2,2,11,14,2007,11,24,2007,11,14,2007,11,24,2007
1,4395,3,1,1,2,1,11,18,2007,11,18,2007,1,1,1,1,5,5,5,5,1,1,5,5,5,5,7,7,1,1,11,12,2007,11,11,2007,11,18,2007,11,18,2007
1,4395,4,1,1,2,1,11,18,2007,11,18,2007,1,1,1,1,5,5,1,1,5,5,5,5,5,5,1,1,1,1,11,12,2007,11,11,2007,11,18,2007,11,18,2007
1,1273,2,1,1,3,1,11,12,2007,11,12,2007,5,5,1,1,5,5,1,1,5,5,5,5,1,1,6,9,1,9,99,99,9999,99,99,9999,99,99,9999,99,99,9999
1,537,3,1,1,2,1,1,6,2008,1,6,2008,1,1,5,5,1,1,5,1,5,5,5,5,5,5,1,1,5,2,12,24,2007,12,23,2007,12,26,2007,12,23,2007
1,221,3,1,1,5,1,3,2,2008,3,2,2008,1,1,5,5,5,5,1,1,5,5,5,5,5,5,1,1,2,4,2,28,2008,2,24,2008,2,29,2008,2,25,2008
1,1602,2,1,1,5,1,12,28,2007,12,28,2007,1,1,5,5,1,1,1,1,1,1,5,5,5,5,3,3,1,1,12,6,2007,12,2,2007,12,7,2007,12,3,2007
1,6221,3,1,1,3,1,1,11,2008,1,11,2008,1,1,5,5,5,5,1,1,5,5,5,5,5,5,1,1,2,2,1,8,2008,1,6,2008,1,8,2008,1,6,2008
1,3485,3,1,1,4,7,11,12,2007,11,12,2007,1,1,1,1,5,5,1,1,5,5,5,5,5,5,6,2,9,3,11,7,2007,10,27,2007,11,12,2007,11,12,2007
1,4477,4,1,1,2,1,1,20,2008,1,20,2008,1,1,5,5,5,5,1,1,1,1,5,5,5,5,3,3,4,3,1,14,2008,1,13,2008,1,14,2008,1,13,2008
1,4477,5,1,1,2,1,1,20,2008,1,20,2008,1,1,5,5,5,5,1,1,1,1,5,5,5,5,3,3,4,1,1,14,2008,1,13,2008,1,14,2008,1,13,2008
1,622,3,1,1,3,1,1,17,2008,1,17,2008,1,5,5,5,5,5,1,1,5,5,5,5,5,5,1,1,1,1,1,8,2008,1,6,2008,1,8,2008,1,6,2008
1,622,4,1,1,3,1,1,17,2008,1,17,2008,1,1,5,5,5,5,1,1,5,1,5,5,5,5,1,3,1,1,1,8,2008,1,6,2008,1,8,2008,1,6,2008
1,5121,4,1,1,6,1,12,1,2007,12,1,2007,1,1,1,1,5,5,1,1,5,5,5,5,5,5,1,1,1,2,11,30,2007,11,25,2007,11,30,2007,11,25,2007
1,5121,5,1,1,6,1,12,1,2007,12,1,2007,1,1,1,1,5,5,1,1,5,5,5,5,5,5,1,1,3,4,11,30,2007,11,25,2007,11,30,2007,11,25,2007
1,7719,3,1,1,4,1,1,20,2008,1,20,2008,1,1,1,1,5,5,1,1,5,5,5,5,5,5,3,3,1,1,1,16,2008,1,13,2008,1,16,2008,1,13,2008
1,6092,4,1,1,6,1,11,29,2007,11,29,2007,1,1,1,1,5,5,1,1,5,5,5,5,5,5,1,1,5,2,11,23,2007,11,25,2007,11,24,2007,11,25,2007
1,1867,2,1,1,2,7,1,11,2008,1,11,2008,1,1,1,1,5,5,1,1,5,5,5,5,5,5,1,1,1,2,1,7,2008,1,5,2008,1,10,2008,1,10,2008
1,7337,2,1,1,4,1,3,21,2008,3,21,2008,5,5,1,1,5,5,5,5,1,1,5,5,1,1,7,7,1,2,3,19,2008,3,16,2008,3,21,2008,3,21,2008
1,1951,3,1,1,2,7,12,14,2007,12,14,2007,5,5,1,1,5,5,1,1,5,5,5,5,5,1,6,6,3,2,12,10,2007,12,8,2007,12,14,2007,12,14,2007
1,1951,4,1,1,2,7,12,14,2007,12,14,2007,5,5,1,1,5,5,1,1,5,5,5,5,1,1,6,6,4,3,12,10,2007,12,8,2007,12,14,2007,12,14,2007
1,3087,3,1,1,5,1,11,4,2007,11,4,2007,1,1,5,5,5,5,1,1,5,5,5,5,5,5,7,7,1,1,11,1,2007,10,28,2007,11,2,2007,10,29,2007
1,1053,3,1,1,6,7,11,4,2007,11,4,2007,1,1,5,5,5,5,1,1,5,5,5,5,5,5,9,1,9,4,99,99,9999,11,2,2007,99,99,9999,11,3,2007
1,3135,3,1,1,3,7,10,20,2007,10,20,2007,1,1,1,1,5,5,1,1,1,1,5,5,5,5,3,3,2,2,10,16,2007,10,13,2007,10,16,2007,10,15,2007
1,5182,2,1,1,3,7,10,19,2007,10,19,2007,1,1,1,1,5,5,1,1,1,1,5,5,1,1,3,3,1,2,10,16,2007,10,13,2007,10,17,2007,10,17,2007
1,4814,3,1,1,6,7,1,2,2008,1,2,2008,1,1,5,5,5,5,1,1,5,5,5,5,5,5,1,1,2,2,12,28,2007,12,29,2007,12,28,2007,12,29,2007
1,2305,3,1,1,3,7,11,17,2007,11,17,2007,5,5,1,1,5,5,1,1,5,5,5,5,5,5,1,1,3,4,11,13,2007,11,3,2007,11,16,2007,11,16,2007
1,6134,4,1,1,5,1,1,24,2008,1,24,2008,1,1,1,1,5,5,1,1,5,5,5,5,5,5,1,1,2,4,1,17,2008,1,20,2008,1,23,2008,1,23,2008
1,6134,5,1,1,5,1,1,24,2008,1,24,2008,1,1,5,1,5,5,1,1,5,5,5,5,5,5,1,1,1,4,1,17,2008,1,20,2008,1,23,2008,1,23,2008
1,6488,3,1,1,4,7,1,12,2008,1,12,2008,1,1,5,5,5,5,1,1,5,5,5,5,5,5,1,1,3,3,1,9,2008,1,6,2008,1,10,2008,1,9,2008
1,4847,3,1,1,3,1,3,20,2008,3,20,2008,1,1,5,5,1,1,1,1,5,5,5,5,5,5,1,1,1,2,2,26,2008,3,2,2008,2,26,2008,3,2,2008
1,759,3,1,1,4,7,99,99,9999,99,99,9999,1,1,5,5,1,1,1,1,1,1,5,5,1,1,3,1,4,2,3,12,2008,3,15,2008,3,12,2008,3,15,2008
1,4430,3,1,1,6,1,12,3,2007,12,3,2007,5,5,1,1,5,5,1,1,5,5,5,5,5,5,1,1,1,1,11,30,2007,12,2,2007,12,1,2007,12,2,2007
1,4430,4,1,1,6,1,12,3,2007,12,3,2007,5,5,1,1,5,5,1,1,5,5,5,5,5,5,1,6,5,1,11,30,2007,12,1,2007,12,1,2007,12,3,2007
1,7731,3,1,1,5,7,2,10,2008,2,10,2008,1,1,5,5,5,5,1,1,1,1,5,5,5,5,2,3,5,3,1,10,2008,1,5,2008,1,10,2008,1,5,2008
1,5820,3,1,1,6,1,11,14,2007,11,14,2007,1,1,1,1,5,5,1,1,1,1,5,5,5,5,7,7,1,2,11,9,2007,11,11,2007,11,14,2007,11,14,2007
1,8000,2,1,1,4,1,2,28,2008,2,28,2008,1,1,5,5,5,5,1,1,1,1,5,5,5,5,3,3,1,2,2,27,2008,2,24,2008,2,28,2008,2,24,2008
1,1175,2,1,1,3,1,12,9,2007,12,9,2007,1,1,5,5,5,5,1,1,5,5,5,5,5,5,1,1,2,3,11,4,2007,11,2,2007,11,4,2007,11,4,2007
1,3173,4,1,1,4,1,11,19,2007,11,19,2007,1,1,5,5,5,5,1,1,5,5,5,5,5,5,1,1,2,2,11,7,2007,11,4,2007,11,7,2007,11,4,2007
1,2814,3,1,1,4,1,99,99,9999,99,99,9999,1,1,5,5,1,1,1,1,1,1,1,1,5,5,7,7,1,1,12,2,2007,99,99,9999,12,2,2007,99,99,9999
1,6877,3,1,1,3,7,12,9,2007,12,9,2007,1,1,5,5,5,5,1,1,5,5,5,5,5,5,1,1,1,1,12,4,2007,12,8,2007,12,5,2007,12,9,2007
1,5087,3,1,1,6,1,12,9,2007,12,9,2007,1,1,5,5,5,5,1,1,5,5,5,5,5,5,1,1,1,1,12,2,2007,12,7,2007,12,3,2007,12,8,2007
1,1113,4,1,1,2,7,10,24,2007,10,24,2007,1,1,1,1,5,5,1,1,5,5,5,5,5,5,1,1,5,3,10,22,2007,10,20,2007,10,22,2007,10,20,2007
1,1990,3,1,1,5,1,12,8,2007,12,8,2007,1,1,1,1,5,5,1,1,1,1,5,5,5,5,3,3,3,2,11,29,2007,11,25,2007,11,29,2007,11,25,2007
1,1712,3,1,1,6,7,11,27,2007,11,27,2007,1,1,5,5,5,5,1,1,5,5,5,5,5,5,1,1,5,4,11,23,2007,11,24,2007,11,27,2007,11,27,2007
1,1712,4,1,1,6,7,11,27,2007,11,27,2007,1,1,1,1,5,5,1,1,5,5,5,5,5,5,1,1,5,5,11,23,2007,11,24,2007,11,27,2007,11,25,2007
1,1517,3,1,1,2,7,11,26,2007,11,26,2007,1,1,1,1,5,5,1,1,5,5,5,5,5,5,1,1,2,2,11,19,2007,11,17,2007,11,19,2007,11,17,2007
1,3684,3,1,1,5,1,2,4,2008,2,4,2008,1,1,5,5,5,5,5,5,1,1,5,5,5,5,2,2,1,3,1,24,2008,1,27,2008,1,24,2008,1,27,2008
1,318,2,1,1,4,7,3,18,2008,3,18,2008,1,1,1,1,5,5,1,1,5,5,5,5,5,5,6,6,2,2,3,12,2008,3,15,2008,3,18,2008,3,15,2008
1,4469,4,1,1,5,1,11,27,2007,11,27,2007,1,1,5,1,5,5,1,1,1,1,5,5,5,5,2,3,1,1,11,15,2007,11,18,2007,11,16,2007,11,19,2007
1,2973,3,1,1,3,7,3,13,2008,3,13,2008,1,1,5,5,1,1,1,1,5,5,5,5,5,5,1,1,1,2,10,4,2007,10,6,2007,10,4,2007,10,6,2007
1,4643,3,1,1,5,1,11,5,2007,11,5,2007,1,1,1,1,5,5,1,1,1,1,5,5,5,5,3,3,2,3,11,1,2007,11,4,2007,11,4,2007,11,4,2007
1,3493,3,1,1,3,7,1,27,2008,1,27,2008,5,5,1,1,5,5,1,1,5,5,5,5,5,5,6,6,5,2,1,22,2008,1,26,2008,1,27,2008,1,27,2008
1,1649,2,1,1,3,7,12,1,2007,12,1,2007,5,5,1,1,5,5,1,1,1,5,5,5,5,5,7,6,1,2,11,27,2007,11,24,2007,12,1,2007,12,1,2007
1,1362,4,1,1,4,7,10,24,2007,10,24,2007,5,5,1,1,5,5,1,1,1,1,5,5,5,5,7,7,1,1,10,17,2007,10,20,2007,10,24,2007,10,24,2007
1,4347,3,1,1,4,7,1,6,2008,1,6,2008,1,1,1,1,5,5,1,1,5,5,5,5,5,5,1,1,3,2,1,2,2008,1,5,2008,1,4,2008,1,5,2008
1,4347,4,1,1,4,7,1,6,2008,1,6,2008,1,1,5,5,5,5,1,1,5,5,5,5,5,5,1,1,2,3,1,2,2008,1,5,2008,1,5,2008,1,5,2008
1,2069,4,1,1,5,1,1,27,2008,1,27,2008,5,5,1,1,5,5,1,1,5,5,5,5,5,5,6,6,1,1,1,24,2008,1,20,2008,1,27,2008,1,27,2008
1,3328,4,1,1,2,7,10,24,2007,10,24,2007,1,1,1,1,5,5,1,1,5,5,5,5,5,5,6,3,1,1,10,22,2007,10,20,2007,10,24,2007,10,20,2007
1,3643,2,1,1,4,7,12,9,2007,12,9,2007,5,5,1,1,5,5,1,1,5,5,5,5,5,5,6,6,1,3,12,5,2007,12,8,2007,12,9,2007,12,9,2007
1,3643,3,1,1,4,7,12,9,2007,12,9,2007,5,5,1,1,5,5,1,1,5,5,5,5,5,5,6,6,1,3,12,5,2007,12,8,2007,12,9,2007,12,9,2007
1,4591,3,1,1,2,1,1,14,2008,1,14,2008,1,1,1,1,5,5,1,5,5,5,5,5,5,5,1,1,3,2,12,10,2007,12,16,2007,12,10,2007,12,17,2007
1,4591,4,1,1,2,1,12,22,2007,12,22,2007,1,1,5,5,1,1,1,1,5,5,5,5,5,5,1,1,1,1,12,10,2007,12,16,2007,12,10,2007,12,16,2007
1,2105,4,1,1,4,1,1,2,2008,1,12,2008,1,1,5,5,5,5,1,1,5,5,5,5,5,5,1,1,2,2,1,9,2008,1,6,2008,1,11,2008,1,8,2008
1,4397,3,1,1,3,7,1,17,2008,1,17,2008,5,5,1,1,5,5,1,1,5,5,5,5,5,5,6,6,1,2,1,15,2008,1,12,2008,1,17,2008,1,17,2008
1,4397,4,1,1,3,7,1,17,2008,1,17,2008,5,5,1,1,5,5,1,1,5,5,5,5,5,5,6,6,2,3,1,15,2008,1,12,2008,1,17,2008,1,17,2008
1,2310,3,1,1,4,1,11,13,2007,11,13,2007,1,1,1,1,5,5,5,1,1,1,5,5,5,5,2,2,2,2,11,7,2007,11,11,2007,11,7,2007,11,12,2007
1,2310,4,1,1,4,1,11,13,2007,11,13,2007,1,1,1,1,5,5,1,1,1,1,5,5,5,5,3,3,1,4,11,7,2007,11,11,2007,11,7,2007,11,11,2007
1,3089,3,1,1,3,1,2,4,2008,2,4,2008,1,1,1,1,5,5,1,1,1,5,5,5,5,5,3,3,5,1,1,1,2008,1,6,2008,1,7,2008,2,4,2008
1,1595,2,1,1,3,1,2,11,2008,2,11,2008,1,1,1,1,5,5,1,1,5,5,5,5,5,5,1,1,1,2,2,5,2008,2,3,2008,2,5,2008,2,3,2008
1,1595,3,1,1,3,1,2,6,2008,2,6,2008,1,1,1,1,5,5,1,1,5,5,5,5,5,5,1,1,2,2,2,5,2008,2,3,2008,2,5,2008,2,3,2008
1,3255,3,1,1,3,7,2,9,2008,2,9,2008,1,1,1,1,5,5,1,1,5,5,5,5,5,5,1,1,4,4,1,29,2008,1,26,2008,1,29,2008,1,27,2008
1,4695,2,1,1,4,7,11,18,2007,11,18,2007,1,1,5,5,5,5,1,1,5,5,5,5,5,5,1,1,2,3,11,14,2007,11,11,2007,11,14,2007,11,11,2007
1,3197,3,1,1,4,7,11,8,2007,11,9,2007,1,1,1,1,5,5,1,1,5,5,5,5,5,5,1,1,1,1,11,7,2007,11,3,2007,11,8,2007,11,8,2007
1,7197,3,1,1,4,1,11,30,2007,11,30,2007,1,1,1,1,5,5,1,1,5,5,5,5,1,5,6,1,9,1,11,28,2007,11,25,2007,11,30,2007,11,25,2007
1,2676,3,1,1,3,1,12,9,2007,12,9,2007,1,1,1,1,5,5,1,1,1,1,5,5,5,5,3,3,1,2,11,13,2007,11,11,2007,11,13,2007,11,11,2007
1,2676,4,1,1,3,1,12,9,2007,12,9,2007,1,1,1,1,5,5,1,1,1,1,5,5,5,5,3,3,1,2,11,13,2007,11,11,2007,11,13,2007,11,11,2007
1,3506,4,1,1,2,1,1,29,2008,1,29,2008,1,1,1,1,5,5,1,1,5,5,5,5,5,5,1,1,1,2,1,28,2008,1,27,2008,1,28,2008,1,27,2008
1,925,3,1,1,4,1,2,14,2008,2,14,2008,5,5,1,1,5,5,1,1,5,5,5,5,1,1,6,6,5,5,2,13,2008,2,9,2008,2,14,2008,2,14,2008
1,1646,3,1,1,3,7,10,11,2007,10,11,2007,1,1,1,1,5,5,1,1,5,5,5,5,5,5,1,1,1,3,10,9,2007,10,6,2007,10,9,2007,10,9,2007
1,1646,4,1,1,3,7,10,11,2007,10,11,2007,1,1,1,1,5,5,1,1,1,1,5,5,5,5,3,3,1,1,10,9,2007,10,6,2007,10,9,2007,10,9,2007
1,3130,3,1,1,3,7,11,14,2007,11,14,2007,1,1,1,1,5,5,1,1,5,5,5,5,5,5,1,1,1,2,11,6,2007,11,10,2007,11,11,2007,11,11,2007
1,6303,3,1,1,6,7,11,23,2007,11,23,2007,5,5,1,1,5,5,1,1,5,5,5,5,1,1,6,6,2,2,11,16,2007,11,17,2007,11,23,2007,11,23,2007
1,2192,3,1,1,5,1,10,23,2007,10,23,2007,5,5,1,1,5,5,5,5,1,1,5,5,5,5,2,2,1,1,10,18,2007,10,20,2007,10,21,2007,10,21,2007
1,3689,5,1,1,5,1,10,14,2007,10,28,2007,1,5,5,5,1,1,1,1,5,5,5,5,5,5,1,6,1,1,10,11,2007,10,14,2007,10,11,2007,10,28,2007
