ASMREL07,ASMID07,ASMSN07,Q34MONTH,Q34DAY,Q34YEAR,Q34FORM,Q34LANG,Q34A1,Q34A2,Q34A3A,Q34A3B,Q34A3C,Q34A4A,Q34A4B,Q34A4C,Q34BMI,Q34B2,Q34B3,Q34LW1,Q34LW2,Q34LW3,Q34LW4,Q34LW5,Q34LW6,Q34LW7,Q34LW8,Q34LW9,Q34LW10,Q34LW11,Q34LW12,Q34LW13,Q34LW14,Q34LW15,Q34LW16,Q34LW17,Q34LW18,Q34LW19,Q34LW20,Q34LW21,Q34LW22,Q34LW23,Q34LW24,Q34LW25,Q34LW26,Q34LW27,Q34LW28,Q34LW29,Q34LW30,Q34LW31,Q34LW32,Q34LW33,Q34LW34,Q34LW35,Q34LW36,Q34LW37,Q34LW38,Q34LW39,Q34LW40,Q34LW41,Q34LW42,Q34LW43,Q34LW44,Q34LW45,Q34LW46,Q34LW47,Q34LW48,Q34LW49,Q34LW50,Q34LW51,Q34LW52,Q34LW53,Q34LW54,Q34LW55,Q34LW56,Q34LW57,Q34LW58,Q34LWRAW,Q34LWSS,Q34LWPR,Q34LWW,Q34PC1,Q34PC2,Q34PC3,Q34PC4,Q34PC5,Q34PC6,Q34PC7,Q34PC8,Q34PC9,Q34PC10,Q34PC11,Q34PC12,Q34PC13,Q34PC14,Q34PC15,Q34PC16,Q34PC17,Q34PC18,Q34PC19,Q34PC20,Q34PC21,Q34PC22,Q34PC23,Q34PC24,Q34PC25,Q34PC26,Q34PC27,Q34PC28,Q34PC29,Q34PC30,Q34PC31,Q34PC32,Q34PC33,Q34PC34,Q34PC35,Q34PC36,Q34PC37,Q34PC38,Q34PC39,Q34PC40,Q34PC41,Q34PC42,Q34PC43,Q34PCRAW,Q34PCSS,Q34PCPR,Q34PCW,Q34BRSS,Q34BRPR,Q34BRW,Q34AP1,Q34AP2,Q34AP3,Q34AP4,Q34AP5,Q34AP6,Q34AP7,Q34AP8,Q34AP9,Q34AP10,Q34AP11,Q34AP12,Q34AP13,Q34AP14,Q34AP15,Q34AP16,Q34AP17,Q34AP18,Q34AP19,Q34AP20,Q34AP21,Q34AP22,Q34AP23,Q34AP24,Q34AP25,Q34AP26,Q34AP27,Q34AP28,Q34AP29,Q34AP30,Q34AP31,Q34AP32,Q34AP33,Q34AP34,Q34AP35,Q34AP36,Q34AP37,Q34AP38,Q34AP39,Q34AP40,Q34AP41,Q34AP42,Q34AP43,Q34AP44,Q34AP45,Q34AP46,Q34AP47,Q34AP48,Q34AP49,Q34AP50,Q34AP51,Q34AP52,Q34AP53,Q34AP54,Q34AP55,Q34AP56,Q34AP57,Q34AP58,Q34AP59,Q34AP60,Q34APRAW,Q34APSS,Q34APPR,Q34APW,Q34C1A,Q34C1B,Q34C2A,Q34C2B,Q34C3A,Q34C3B,Q34C4A,Q34C4B,Q34C5A,Q34C5B,Q34C6A,Q34C6B,Q34C7A,Q34C7B,Q34C8A,Q34C8B,Q34DSFO,Q34C9A,Q34C9B,Q34C10A,Q34C10B,Q34C11A,Q34C11B,Q34C12A,Q34C12B,Q34C13A,Q34C13B,Q34C14A,Q34C14B,Q34C15A,Q34C15B,Q34DSBA,Q34DSTO,Q34D1,Q34D1A,Q34D2,Q34D2A,Q34D2B,Q34D2C,Q34D2D,Q34D2E,Q34D2F,Q34D2G,Q34D2H,Q34D2I,Q34D3,Q34D3A,Q34D3B,Q34D3C,Q34D3D,Q34D3E,Q34D3F,Q34D3G,Q34D3H,Q34D3I,Q34IWAGE,WTIND07,BMIZ07,HGTZ07,WGTZ07
2,127,5,11,3,2007,1,1,64,134,0,0,0,0,0,0,23,2,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,1,1,1,1,5,1,8,1,1,8,8,5,8,8,8,5,5,8,1,5,5,8,8,5,9,40,88,22,497,1,1,1,1,1,1,1,1,1,1,1,1,1,5,1,1,1,5,1,1,1,1,5,1,1,1,1,1,5,5,5,5,8,1,5,5,5,8,1,5,5,8,5,27,99,48,509,92,29,503,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,5,5,1,1,1,5,5,1,5,8,5,5,5,1,5,5,5,5,5,8,5,0,0,0,0,0,38,102,56,517,1,1,1,1,1,1,5,1,1,1,1,8,8,5,0,0,99,1,1,1,1,8,1,5,5,0,0,0,0,0,0,99,99,1,3,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,156,3,1.63,.76999998,1.4400001
2,131,2,11,10,2007,1,1,64.199997,136.5,0,0,0,0,0,0,23.299999,2,11,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,1,1,1,5,5,5,5,5,5,5,5,5,9,47,93,32,520,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,1,1,1,1,5,5,1,1,1,1,1,5,1,5,5,5,5,5,5,5,0,0,30,98,43,518,95,36,519,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,1,1,1,5,1,1,5,5,5,1,5,5,5,5,5,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,79,8,496,1,1,1,1,1,1,1,1,1,1,1,1,5,1,5,1,14,1,1,5,1,1,5,5,5,0,0,0,0,0,0,4,18,5,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,194,2,.85000002,.07,.80000001
2,131,3,11,10,2007,1,1,67,191.5,0,0,0,0,0,0,30,2,9,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,1,1,1,1,1,1,5,1,1,5,5,5,5,5,1,5,1,5,5,5,5,5,5,5,5,5,5,5,0,0,0,0,9,34,74,4,478,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,1,1,5,5,1,5,1,1,5,1,1,5,5,5,5,5,5,0,0,0,0,0,0,0,0,0,0,0,21,81,11,491,74,4,484,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,5,5,1,5,5,1,5,5,5,5,5,5,5,5,5,0,0,0,0,0,0,0,0,0,37,96,39,514,1,1,1,1,1,1,5,1,5,1,1,5,5,5,0,0,9,1,1,1,5,5,1,5,5,0,0,0,0,0,0,4,13,5,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,170,4,3.27,.60000002,2.7
2,132,2,10,19,2007,1,1,64.5,115.5,0,0,0,0,0,0,19.5,2,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,8,8,5,5,5,5,5,5,5,5,5,0,0,0,0,9,42,92,29,504,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,1,1,1,5,1,5,1,5,5,1,1,8,8,1,8,5,5,5,5,1,8,5,5,5,8,8,0,0,23,90,24,497,90,24,500,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,1,1,1,1,5,5,8,1,5,1,8,8,5,5,5,1,8,5,5,8,1,5,8,5,8,5,8,8,0,0,0,0,0,34,93,32,506,1,1,1,1,1,1,1,1,1,5,1,5,5,5,0,0,10,1,1,1,1,5,1,5,5,0,0,0,0,0,0,5,15,5,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,158,2,.23,.82999998,.58999997
2,134,3,11,17,2007,1,1,63.5,118,0,0,0,0,0,0,20.6,1,9,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,1,1,1,5,1,5,5,5,5,5,5,5,9,48,99,47,524,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,5,1,1,5,1,1,5,5,1,1,8,1,8,5,35,126,96,533,110,75,528,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,8,1,1,1,5,8,8,5,5,8,1,5,5,5,8,5,8,8,0,0,44,112,78,533,1,1,1,1,1,1,1,1,1,5,5,5,0,0,0,0,9,1,1,1,1,1,1,5,1,5,5,0,0,0,0,7,16,1,3,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,176,2,.28,-.039999999,.23
2,134,4,11,17,2007,1,1,59.5,109.5,0,0,0,0,0,0,21.700001,1,7,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,1,1,1,1,1,5,5,5,5,5,5,5,9,49,115,84,527,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,5,5,5,1,5,5,5,5,5,5,5,0,0,0,0,0,27,100,50,509,110,74,518,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,1,1,1,1,1,5,5,5,1,5,5,1,5,5,5,5,5,5,5,0,0,45,129,97,536,1,1,1,1,1,1,1,1,5,5,0,0,0,0,0,0,8,1,1,1,1,1,5,5,5,0,0,0,0,0,0,5,13,1,3,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,149,2,1.11,-.44,.64999998
2,142,2,1,13,2008,1,1,62.5,115,0,0,0,0,0,0,20.700001,2,10,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,1,1,5,5,8,5,5,1,5,5,5,5,5,5,5,8,9,43,85,16,507,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,1,1,8,1,5,1,1,1,5,8,8,5,5,5,0,0,0,0,0,0,0,0,0,0,0,23,80,9,497,81,11,502,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,1,1,5,1,1,5,5,1,5,1,5,5,5,5,5,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,79,8,496,1,1,1,1,1,1,5,1,1,5,5,5,0,0,0,0,8,1,1,1,1,5,5,0,0,0,0,0,0,0,0,4,12,1,3,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,196,2,.029999999,-.62,-.25
2,142,3,1,13,2008,1,1,66.5,136,0,0,0,0,0,0,21.6,2,8,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,1,1,5,5,1,5,5,8,5,1,5,5,5,8,5,5,1,5,8,5,5,8,5,5,8,9,36,74,4,484,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,5,5,1,1,1,5,1,1,5,5,1,1,5,5,5,5,5,5,5,5,0,0,0,0,0,24,86,17,500,77,6,492,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,1,1,5,1,1,1,1,5,5,5,1,5,5,1,5,5,5,5,5,5,5,5,0,0,0,0,0,0,0,0,0,36,92,29,511,1,1,1,1,1,1,1,5,5,5,0,0,0,0,0,0,7,1,1,1,5,5,5,0,0,0,0,0,0,0,0,3,10,5,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,182,2,.57999998,-.25999999,.41
2,145,4,11,9,2007,1,1,60,104,0,0,0,0,0,0,20.299999,2,12,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,5,1,1,5,5,5,5,5,5,5,9,48,93,32,524,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,1,1,1,1,1,5,5,1,5,5,5,5,5,5,5,33,103,57,526,96,40,525,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,1,1,1,1,1,1,5,1,1,5,5,5,5,1,5,5,1,5,5,5,5,5,8,5,45,104,60,536,1,1,1,1,1,1,1,1,1,5,5,5,0,0,0,0,9,1,1,1,1,5,5,0,0,0,0,0,0,0,0,4,13,5,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,213,2,-.28999999,-1.71,-1.0700001
2,148,3,10,17,2007,1,1,63.5,125,0,0,0,0,0,0,21.799999,1,12,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,8,5,1,5,1,5,5,5,5,5,5,5,9,46,89,23,517,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,1,5,1,1,1,5,8,8,8,5,5,8,1,5,8,5,5,5,29,93,33,515,90,24,516,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,99,999,999,999,1,1,1,1,1,1,1,5,5,5,0,0,0,0,0,0,7,1,1,1,5,1,1,5,5,0,0,0,0,0,0,5,12,1,3,5,5,1,5,5,5,5,5,5,5,1,0,0,0,0,0,0,0,0,0,210,2,.22,-.27000001,.11
2,150,3,11,10,2007,1,1,66.800003,99.5,0,0,0,0,0,0,15.7,1,9,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,1,1,1,1,1,5,5,1,1,5,5,5,9,51,109,73,535,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,5,1,5,5,5,5,5,5,5,0,0,32,111,78,524,112,78,530,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,5,1,5,5,5,5,5,5,5,0,0,0,0,0,0,0,0,0,42,104,61,528,1,1,1,1,1,1,1,5,1,5,5,5,0,0,0,0,8,1,1,1,1,1,1,5,5,0,0,0,0,0,0,6,14,5,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,180,1,-1.74,-.059999999,-1.24
2,161,2,12,11,2007,1,1,70.5,166,0,0,0,0,0,0,23.5,2,10,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,1,1,1,5,5,5,9,53,115,84,544,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,1,5,1,1,1,5,5,5,5,5,5,0,0,0,0,0,30,98,46,518,107,69,531,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,5,5,1,5,1,5,5,53,131,98,560,1,1,1,1,1,1,1,1,1,1,5,1,5,1,5,5,12,1,1,1,1,5,1,1,1,5,1,5,5,0,0,8,20,1,3,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,189,2,1.0599999,.80000001,1.3
2,161,3,12,11,2007,1,1,66,101.5,0,0,0,0,0,0,16.4,2,8,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,1,5,5,1,5,5,5,5,9,50,109,72,531,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,1,1,1,1,5,1,1,5,1,5,5,5,1,5,5,5,5,5,5,5,0,0,0,0,0,25,91,28,503,99,48,517,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,1,1,1,5,5,5,5,5,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,92,29,508,1,1,1,1,1,1,1,1,1,1,1,5,5,5,0,0,11,1,1,1,1,1,1,5,5,0,0,0,0,0,0,6,17,1,3,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,168,2,-1.09,1.0599999,-.38
2,171,2,10,17,2007,1,1,62,94,0,0,0,0,0,0,17.200001,2,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,1,1,1,5,5,1,1,5,5,1,5,5,5,5,5,5,5,5,5,5,5,0,0,0,0,9,37,84,14,487,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,5,1,1,5,1,5,1,5,5,5,5,5,5,5,0,0,0,0,0,0,0,0,0,0,0,21,86,17,491,84,14,489,1,1,1,1,1,1,1,1,1,1,1,1,5,1,1,1,1,5,5,1,1,1,1,5,5,5,5,5,5,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,60,0,457,1,1,1,1,1,1,5,5,0,0,0,0,0,0,0,0,6,1,1,1,5,5,1,1,5,5,5,0,0,0,0,5,11,5,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,152,2,-.49000001,.25,-.23
2,181,4,12,28,2007,1,1,67.800003,127.5,0,0,0,0,0,0,19.5,1,11,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,1,1,5,5,5,1,5,1,5,5,5,9,49,96,41,527,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,1,1,1,1,5,1,1,1,1,1,1,5,5,1,5,5,5,5,8,5,1,1,8,5,5,5,29,94,35,515,95,36,521,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,1,1,5,5,1,1,5,5,8,1,5,53,129,98,560,1,1,1,1,1,1,1,1,1,1,1,1,5,5,0,0,12,1,1,1,1,5,1,1,1,8,1,1,1,8,5,99,99,1,3,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,198,2,-.51999998,-.33000001,-.50999999
2,183,3,1,21,2008,1,1,64,128,0,0,0,0,0,0,22,2,10,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,5,5,5,1,1,5,5,5,1,5,5,5,9,47,94,33,520,1,1,1,1,1,1,1,5,1,1,1,1,1,5,1,1,1,1,1,5,8,1,1,1,1,5,1,1,5,1,1,1,8,8,5,8,5,8,0,0,0,0,0,26,88,22,506,90,26,513,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,1,1,5,1,1,1,5,8,1,5,5,5,1,1,8,9,5,5,8,8,5,0,0,0,0,0,0,0,0,0,37,92,29,514,1,1,1,1,1,1,1,1,1,1,1,5,8,5,0,0,99,1,1,1,1,1,5,1,5,5,5,0,0,0,0,6,99,1,2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,191,2,.5,0,.44999999
2,195,3,2,3,2008,1,1,62,130.5,0,0,0,0,0,0,23.9,2,11,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,5,1,1,1,5,5,1,5,5,5,5,9,49,97,42,527,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,1,1,1,1,1,5,1,1,1,5,5,5,5,5,5,5,5,0,0,0,0,0,0,0,0,25,86,18,503,92,29,515,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,1,1,1,1,1,5,5,5,5,5,5,5,5,5,0,0,0,0,0,45,108,69,536,1,1,1,1,1,1,1,1,1,5,1,1,5,5,0,0,11,1,1,1,1,1,1,1,5,5,1,5,5,0,0,8,19,5,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,194,2,1.02,-.81,.52999997
2,196,3,11,4,2007,1,1,64,209,0,0,0,0,0,0,35.900002,1,10,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,5,1,5,1,5,5,5,5,5,5,5,5,5,5,5,0,0,0,0,9,39,80,9,494,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,1,1,1,1,1,5,1,1,5,5,5,5,5,5,0,0,0,0,0,0,0,0,0,0,0,24,85,16,500,80,9,497,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,1,1,5,5,5,5,5,5,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,70,2,479,1,1,1,1,1,1,5,5,0,0,0,0,0,0,0,0,6,1,1,1,5,5,1,5,5,0,0,0,0,0,0,4,10,1,2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,186,4,3.8399999,.039999999,3.3499999
2,196,4,11,4,2007,1,1,59.5,129,0,0,0,0,0,0,25.6,2,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,8,8,8,8,8,5,1,5,5,5,5,5,5,5,5,9,43,99,48,507,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,1,1,1,1,5,8,1,1,5,8,5,5,1,5,8,8,5,8,5,5,0,0,0,0,0,24,96,39,500,98,45,504,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,1,1,1,5,5,5,5,1,5,5,5,5,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,94,35,499,1,1,1,1,1,1,5,5,0,0,0,0,0,0,0,0,6,1,1,1,1,5,1,5,5,0,0,0,0,0,0,5,11,1,3,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,139,4,2.9100001,.57999998,2.1300001
2,204,2,12,28,2007,1,1,69.5,250,0,0,0,0,0,0,36.400002,1,10,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,5,1,5,5,5,5,8,9,50,100,50,531,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,1,5,1,1,1,5,1,5,5,5,5,5,5,5,0,0,31,102,54,521,100,50,526,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,1,1,5,1,1,1,1,1,5,1,1,1,5,5,5,1,1,5,5,1,5,5,5,5,5,5,5,5,0,0,42,101,53,528,1,1,1,1,1,1,1,1,1,5,5,1,8,5,0,0,99,1,1,1,1,1,5,5,1,5,1,5,5,0,0,7,99,1,3,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,190,4,4.29,.44,3.6199999
2,221,3,3,2,2008,1,1,66.699997,124.5,0,0,0,0,0,0,19.700001,2,9,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,1,5,5,1,5,5,5,5,5,1,5,5,9,47,95,38,520,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,1,5,5,5,1,8,5,5,8,5,1,8,33,113,81,526,100,50,523,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,1,1,1,1,1,1,5,1,1,1,8,1,8,8,8,5,8,8,5,0,0,0,0,0,0,0,0,0,41,101,53,525,1,1,1,1,1,1,1,1,1,1,8,1,1,5,5,5,99,1,1,1,1,1,1,5,5,0,0,0,0,0,0,6,99,5,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,181,2,-.090000004,1.12,.43000001
2,235,2,1,14,2008,1,1,99,165,99,0,99,0,0,0,99,2,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,1,1,1,1,5,1,5,5,5,1,5,5,1,5,5,5,5,5,5,5,5,5,5,5,0,0,0,0,9,35,82,11,481,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,8,1,1,5,1,5,5,1,5,5,5,5,5,5,0,0,0,0,0,0,0,0,0,0,0,21,88,21,491,83,13,486,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,1,1,1,1,1,5,1,5,5,1,5,5,5,9,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,94,33,502,1,1,1,1,1,1,1,1,1,5,5,5,0,0,0,0,9,1,1,1,1,5,5,0,0,0,0,0,0,0,0,4,13,1,2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,146,9,99,99,2.99
2,239,2,11,13,2007,1,1,70.099998,259.5,0,0,0,0,0,0,37.099998,2,10,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,5,1,1,1,5,5,5,5,5,5,0,0,0,0,9,45,89,24,514,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,5,1,5,5,1,5,1,1,5,5,5,5,5,5,0,0,30,98,43,518,93,31,516,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,5,5,1,5,5,5,1,5,1,5,5,5,5,5,5,5,0,0,0,0,0,0,0,0,0,37,91,27,514,1,1,1,1,1,1,1,5,1,5,1,5,5,5,0,0,9,1,1,1,1,1,5,5,5,0,0,0,0,0,0,5,14,1,3,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,195,4,4.3499999,.51999998,3.75
