HHREL,PHHID01,PHHSN01,Q22J1,Q22J2,Q22J3,Q22J4A,Q22J4B,Q22J4C,Q22J4D,Q22J5,Q22J6A_P,Q22J6B_P,Q22J6C_P,Q22J6D_P,Q22J6E_P,Q22J6F_P,Q22J6G_P,Q22J6H_P,Q22J6I_P,Q22J6J_P,Q22J6A_S,Q22J6B_S,Q22J6C_S,Q22J6D_S,Q22J6E_S,Q22J6F_S,Q22J6G_S,Q22J6H_S,Q22J6I_S,Q22J6J_S,Q22J6B_C,Q22J6D_C,Q22J6E_C,Q22J6F_C,Q22J6G_C,Q22J6H_C,Q22J6I_C,Q22J6B_D,Q22J6D_D,Q22J6E_D,Q22J6F_D,Q22J6G_D,Q22J6H_D,Q22J6I_D,Q22J7,Q22J8,Q22J9A,Q22J9B,Q22J9C,Q22J9D,Q22J9E,Q22J9F,Q22J9G,Q22J9H,Q22J9I,Q22J9J,Q22J10A,Q22J10B,Q22J10C,Q22J10D,Q22J11A,Q22J11B,Q22J11C,Q22J11D,Q22J11E,Q22J11F,Q22J11G,Q22J11H,Q22J11I,Q22J11J,Q22J11K,Q22J11L,Q22J11M,Q22J11N,Q22J12_1,Q22J12_2,Q22J12_3,Q22J12_4,Q22J13,Q22J14,Q22J14A,Q22J15A,Q22J15B,Q22J15C,Q22J15D,Q22J16A,Q22J16B,Q22J16C,Q22J17A,Q22J17B,Q22J17C,Q22J17D,Q22J17E,Q22J17F,Q22J17G,Q22J17H,Q22J17I,Q22J17J,Q22J17K,Q22J17L,Q22J17M,Q22J17N,Q22J17O,Q22J17P,Q22J17Q,Q22J17R,Q22J17S,Q22J18A,Q22J18B,Q22J18C,Q22J18D,Q22J18E,Q22J18F,Q22J18G,Q22J18G1,Q22J18H,Q22J20A,Q22J20B,Q22J20C,Q22J20D,Q22J20E,Q22J21A,Q22J21B,Q22J21C,Q22J22A,Q22J22B,Q22J22C,Q22J22D,Q22J22E,Q22J23A,Q22J23B1,Q22J23B2,Q22J23B3,Q22J23C,Q22J23D1,Q22J23D2,Q22J23D3,Q22J23E,Q22J23F1,Q22J23F2,Q22J23F3,Q22J24,Q22J25A,Q22J25B,Q22J25C,Q22J25D,Q22J25E,Q22J25F,Q22J25G,Q22J25H,Q22J25I,Q22J25J,Q22J25K,Q22J25L,Q22J25M,Q22J25N,Q22J25O,Q22J26A,Q22J26B,Q22J26C,Q22J27,Q22J27A,Q22J28A,Q22J28B,Q22J28C,Q22J29,Q22J30,Q22J31,Q22J32,Q22J33,Q22J34,Q22J35,Q22J36A,Q22J36B,Q22J36C,Q22J36D,Q22J37A,Q22J37B,Q22J37C,Q22J37D,Q22J37E,Q22J37F,Q22J38,Q22J39,Q22J40,Q22J41,Q22J41A,Q22J41B,Q22J42,Q22J43,Q22J44,Q22J45,Q22J46,Q22J47,Q22J48,Q22J49A,Q22J49B,Q22J49C,Q22J49D,Q22J49E,Q22J49F,Q22K27,Q22K28,Q22K29,Q22K30,Q22K31,Q22K32,Q22K33,Q22K34,Q22K35,Q22K36,Q22K37,Q22K38,Q22K39,Q22K40,Q22CDSHID,Q22CDSHPIN
4,5249,1,1,3,1,4,3,3,4,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,3,1,7,1,1,1,1,1,1,7,1,1,2,2,3,3,2,3,2,3,3,3,2,2,2,3,2,2,3,3,4,1,3,1,1,1,1,1,2,1,1,3,1,3,5,4,98,5,0,4,1,2,3,1,5,5,4,1,1,1,4,4,2,3,1,3,2,4,3,4,3,2,3,1,3,2,5,3,3,4,5,3,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,5,0,0,0,5,0,0,0,3,5,5,5,1,1,5,1,5,5,5,5,5,1,1,5,0,0,0,1,16,3,1,1,1,2,0,0,0,0,1,3,1,1,1,4,3,3,1,1,1,1,5,2,5,0,0,5,0,0,0,0,0,0,0,0,6,6,6,6,1,4,4,1,1,5,4,5,2,1,2,2,1,1,1405,1
4,5256,1,3,1,1,4,4,4,4,1,1,1,1,1,7,1,7,1,1,1,0,0,0,0,0,0,0,0,0,0,2,1,7,1,5,1,1,0,0,0,0,0,0,0,3,3,4,4,1,4,1,4,3,1,2,3,3,1,2,2,3,3,4,1,1,1,4,1,3,1,1,1,3,3,1,5,4,2,3,1,7,4,1,1,4,1,1,1,4,2,2,2,4,4,1,4,1,4,3,4,4,4,4,4,4,1,4,4,5,1,3,5,3,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,5,5,1,1,5,5,5,0,0,0,2,5,1,5,5,5,5,1,5,5,5,5,5,5,5,5,0,0,0,1,3,3,1,0,3,4,1,1,6,0,1,4,4,4,3,5,5,1,1,5,1,2,5,4,5,0,0,1,1,45,4,1,0,15,0,0,1,1,5,5,5,0,0,0,0,0,0,0,0,0,5,5,5,5,1406,1
4,5261,2,3,1,2,4,4,4,4,1,1,1,1,1,5,1,5,1,4,1,1,1,1,1,7,1,6,1,4,1,2,3,7,1,5,1,6,1,1,7,1,6,1,6,1,1,4,4,1,4,1,3,3,2,1,1,1,1,1,1,3,3,2,1,3,3,2,3,1,1,3,1,1,3,3,4,5,1,6,5,0,2,2,2,4,5,1,1,4,1,1,1,3,4,2,3,3,2,2,3,3,4,4,2,3,2,3,4,5,4,5,5,5,0,0,0,2,1,2,1,1,5,5,3,2,1,3,2,3,5,0,0,0,5,0,0,0,5,0,0,0,2,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,0,0,0,1,2,3,1,6,2,2,1,1,6,6,5,4,4,4,4,3,5,5,5,5,4,2,5,3,5,0,0,1,1,30,5,1,0,20,6,6,4,4,4,4,1,2,2,5,1,1,2,1,1,1,1,3,1,1,1407,1
4,5263,1,3,4,2,2,2,1,1,2,4,5,1,3,1,1,7,1,1,1,0,0,0,0,0,0,0,0,0,0,5,7,1,7,7,7,1,7,1,1,6,5,1,1,3,3,1,4,1,1,1,2,1,1,1,1,1,3,2,1,3,3,3,1,1,1,1,1,1,1,3,1,1,1,4,3,5,1,1,5,0,5,1,1,1,1,1,1,3,3,3,3,2,3,2,3,2,3,2,3,3,3,3,2,3,2,3,5,5,4,4,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,5,0,0,0,5,0,0,0,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,0,0,0,1,6,4,1,1,4,4,0,0,0,0,1,4,1,1,1,3,4,5,1,1,1,0,5,5,5,0,0,1,1,40,5,1,0,30,0,0,4,1,7,7,1,1,2,5,1,1,3,3,1,1,1,1,1,1,1408,1
4,5273,1,4,1,1,4,4,4,2,2,1,6,1,1,7,7,7,1,1,7,0,0,0,0,0,0,0,0,0,0,7,7,7,7,7,1,1,0,0,0,0,0,0,0,3,3,4,4,3,4,3,4,4,4,1,1,2,3,3,3,1,3,3,3,1,1,1,1,3,1,1,1,1,3,2,5,4,3,0,1,1,5,1,5,5,1,5,5,4,3,4,4,3,4,2,3,3,3,3,3,3,3,3,3,4,3,4,3,3,3,3,3,3,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,5,1,5,0,0,0,5,0,0,0,2,5,5,5,1,1,5,1,5,5,5,5,5,5,5,5,0,0,0,1,8,5,1,0,5,1,0,0,0,0,5,4,3,4,1,1,3,1,3,3,1,1,5,2,5,0,0,5,0,0,0,0,0,0,0,0,4,7,4,4,5,0,0,0,0,0,0,0,0,0,1,2,1,1,1409,1
4,5277,2,4,1,1,4,4,4,4,2,2,7,1,1,7,1,5,1,1,2,1,4,1,4,5,1,5,1,1,2,2,5,5,1,7,1,1,2,1,1,4,7,1,1,3,3,4,3,2,3,2,3,3,2,2,2,2,2,2,2,3,1,2,1,1,1,3,3,1,1,3,1,1,3,3,4,5,1,8,5,0,5,2,3,4,5,1,1,4,3,3,4,1,3,3,4,4,1,2,4,4,2,4,2,4,3,1,4,5,4,4,4,5,0,0,0,3,3,2,3,1,4,4,4,3,3,2,4,3,5,0,0,0,5,0,0,0,5,0,0,0,3,1,1,5,1,5,5,1,1,1,1,5,5,5,5,5,0,0,200,1,3,5,1,1,2,3,2,2,5,5,1,3,3,4,4,3,3,1,3,3,1,2,5,5,5,0,0,5,0,0,0,0,0,0,3,5,5,6,6,6,1,2,2,4,1,1,2,1,1,1,1,1,1,1,1410,1
4,5283,1,4,4,1,4,4,4,4,2,1,1,1,1,7,4,5,1,1,1,1,1,1,1,1,1,7,1,1,1,3,1,1,4,7,2,1,1,1,1,4,7,1,1,3,3,4,4,1,4,1,4,4,1,1,1,2,1,1,2,3,3,1,3,1,1,1,3,3,3,3,1,1,3,3,4,1,5,12,1,1,5,1,1,3,1,1,5,2,3,2,1,3,4,3,2,2,2,1,3,4,4,4,3,4,2,2,4,5,5,5,5,5,0,0,0,3,1,1,2,2,5,5,5,2,2,4,4,2,1,5,1,5,1,5,1,5,5,0,0,0,3,5,1,5,1,5,1,1,5,5,5,5,5,5,5,5,0,0,0,1,8,5,1,1,5,3,2,2,6,5,1,3,3,4,1,3,3,3,4,4,1,1,5,5,5,0,0,1,2,40,7,1,0,30,3,3,1,2,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1411,1
4,5294,2,4,2,2,4,4,4,4,2,4,5,4,4,6,1,6,1,1,4,4,5,4,5,6,1,6,1,1,4,5,5,6,1,6,1,1,5,6,6,1,6,1,1,3,3,3,3,2,3,2,4,4,1,2,2,3,2,3,3,1,3,1,1,1,1,1,1,1,1,1,1,1,1,5,3,4,2,5,5,0,5,1,1,4,5,1,5,3,2,2,2,2,3,2,2,2,3,2,3,3,3,3,3,3,2,3,3,5,5,5,5,5,3,0,3,3,3,3,3,3,4,2,2,2,2,4,4,2,5,0,0,0,5,0,0,0,5,0,0,0,2,5,5,5,5,5,5,1,5,5,5,5,5,5,5,5,0,0,0,1,12,2,1,5,1,0,1,1,6,6,1,1,1,4,4,4,4,4,4,4,4,0,4,3,5,0,0,1,2,60,5,2,2,45,7,7,7,7,7,7,1,1,1,4,1,1,1,2,1,2,2,3,2,2,1412,1
4,5295,2,3,4,2,2,2,2,3,2,1,3,2,1,5,1,6,1,1,1,1,3,1,1,1,1,6,1,1,1,5,1,1,1,5,1,1,0,0,0,0,0,0,0,3,3,4,4,1,3,1,3,3,2,2,1,3,2,2,2,1,3,2,1,1,1,2,3,3,1,1,1,3,3,1,3,5,4,2,5,0,5,2,2,2,5,5,5,4,2,2,2,4,4,2,4,2,3,2,3,4,4,4,2,4,1,3,4,5,4,4,5,5,0,0,0,2,2,2,1,1,3,3,3,2,1,2,2,1,5,0,0,0,5,0,0,0,5,0,0,0,1,5,5,5,5,5,5,5,1,5,5,5,5,5,5,5,0,0,0,1,2,3,1,0,2,2,1,1,5,0,5,2,2,1,1,3,3,1,3,1,1,2,5,1,5,0,0,1,1,50,7,1,0,15,5,3,5,5,6,6,1,2,1,4,1,1,2,1,1,1,1,1,1,1,1413,1
4,5304,1,3,3,3,1,1,1,2,2,1,1,1,1,2,1,5,2,1,1,0,0,0,0,0,0,0,0,0,0,1,1,4,1,5,2,1,0,0,0,0,0,0,0,2,2,3,4,1,4,1,3,3,1,1,1,1,1,1,1,1,3,4,1,1,1,4,1,1,1,1,1,1,1,3,4,5,1,2,5,0,5,1,2,4,1,1,1,4,3,3,2,4,4,3,4,3,1,8,3,4,4,4,4,4,3,2,4,4,4,4,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,5,0,0,0,5,0,0,0,2,5,1,5,1,1,5,1,5,1,5,1,5,5,5,5,0,0,0,1,3,3,1,0,0,2,1,1,6,0,1,4,4,4,4,4,4,4,4,3,3,1,5,5,5,0,0,5,0,0,0,0,0,0,0,0,7,3,7,7,1,3,1,4,1,1,1,1,1,1,2,3,2,2,1414,1
4,5306,1,4,3,2,3,3,4,4,3,1,7,2,1,3,5,7,3,1,4,0,0,0,0,0,0,0,0,0,0,7,1,4,3,7,7,1,0,0,0,0,0,0,0,3,3,3,1,4,4,1,4,4,1,1,1,3,2,2,1,3,3,4,1,1,1,4,1,3,3,3,1,1,3,3,4,5,1,0,5,0,2,1,5,2,1,1,5,4,2,2,1,3,3,2,3,1,2,2,4,4,4,3,2,3,3,3,5,5,5,5,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,5,0,0,0,5,0,0,0,2,5,5,5,5,5,5,1,5,5,5,5,5,5,5,5,99998,99998,99998,1,4,3,1,0,1,0,1,1,5,0,1,3,3,4,1,4,4,2,2,3,1,1,5,3,5,0,0,1,1,12,5,1,0,20,0,0,7,7,7,7,1,3,3,2,5,1,3,1,1,1,4,4,3,1,1415,1
4,5311,2,4,2,2,4,4,3,4,2,3,6,1,1,6,1,5,6,1,1,1,6,1,1,7,1,5,7,1,1,6,4,7,1,6,4,1,0,0,0,0,0,0,0,3,3,4,4,1,4,1,4,3,1,1,2,1,1,1,1,3,3,3,1,3,1,2,3,3,1,3,1,3,3,3,4,5,1,5,1,4,4,1,1,2,5,5,1,2,3,3,2,2,4,3,4,3,1,2,4,4,4,4,1,3,1,4,4,5,5,5,5,5,0,0,0,2,2,2,1,1,5,5,4,2,1,1,2,1,5,0,0,0,5,0,0,0,5,0,0,0,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,0,0,0,1,3,3,5,0,0,3,1,1,5,0,1,4,4,4,4,2,2,1,1,3,2,1,5,3,5,0,0,5,0,0,0,0,0,0,6,6,4,6,6,6,1,2,2,3,1,1,3,1,1,1,2,2,1,1,1416,1
4,5315,2,4,3,1,4,3,2,3,2,1,1,1,6,7,1,6,1,1,7,1,1,1,5,1,1,2,1,1,1,1,7,7,1,7,1,1,1,7,6,1,7,1,1,3,3,4,4,2,4,2,4,4,4,3,3,4,1,3,3,3,3,4,1,1,1,3,3,3,1,3,1,3,3,3,4,1,5,4,1,3,5,1,1,3,5,5,5,2,2,4,2,4,4,1,4,1,4,2,4,4,4,4,2,4,2,4,5,5,4,3,5,5,2,3,4,2,1,1,1,1,5,5,4,1,1,4,4,1,5,0,0,0,5,0,0,0,5,0,0,0,2,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,0,0,0,1,11,5,1,1,3,2,1,1,6,6,1,1,1,4,4,4,1,1,1,5,3,5,5,5,5,0,0,1,1,40,5,1,0,5,7,7,4,7,7,7,1,1,2,4,1,1,2,3,2,2,2,3,2,1,1417,1
4,5317,1,1,8,8,2,3,1,2,3,1,1,1,1,7,1,4,1,1,1,1,1,1,1,1,1,5,1,1,1,1,1,7,1,7,1,1,0,0,0,0,0,0,0,3,3,4,4,2,4,1,4,3,2,2,1,1,3,2,3,1,1,3,1,1,1,2,1,3,3,3,1,1,3,4,3,1,5,0,5,0,5,1,2,1,1,5,5,2,2,3,3,4,4,3,1,2,3,3,2,2,3,4,1,4,2,4,4,5,4,5,5,5,0,0,0,3,1,1,1,2,5,5,5,2,2,3,2,2,5,0,0,0,5,0,0,0,5,0,0,0,2,5,5,5,5,5,1,5,5,5,5,5,5,1,5,5,0,0,0,1,12,3,1,0,0,3,1,0,1,0,1,1,1,1,1,2,2,1,1,1,1,1,4,1,5,0,0,5,0,0,0,0,0,0,7,7,7,7,5,5,1,2,3,4,1,1,4,2,3,1,2,2,3,2,1418,1
4,5320,1,1,1,1,8,3,3,3,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,7,7,1,1,1,1,1,7,7,1,3,3,4,4,1,4,1,4,3,1,1,1,1,3,1,1,1,1,1,1,1,1,4,1,3,1,3,1,1,1,3,4,1,5,1,5,0,5,1,5,3,1,1,1,4,2,4,2,4,4,2,3,1,3,3,4,4,4,4,2,3,2,3,4,5,3,1,5,5,2,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,5,0,0,0,5,0,0,0,1,5,5,5,5,5,5,1,5,5,5,5,5,5,5,5,0,0,0,1,16,4,1,1,4,2,0,0,0,0,1,1,1,1,1,3,3,1,1,1,1,0,5,3,5,0,0,1,1,48,6,2,2,10,0,0,5,7,3,4,1,2,2,4,1,1,1,5,1,1,2,3,1,1,1419,1
4,5323,2,4,1,1,4,4,4,4,2,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,3,1,1,1,1,1,1,1,6,1,1,1,1,1,1,6,1,1,2,2,3,3,2,3,2,2,3,3,2,2,2,2,2,2,1,1,2,1,1,3,4,3,3,1,1,3,3,3,3,1,2,4,0,1,7,5,4,4,3,5,5,5,3,2,3,3,3,3,3,3,3,2,2,4,3,3,3,8,3,8,3,4,4,3,5,5,5,3,0,2,3,3,1,3,1,4,4,4,2,2,4,4,2,5,0,0,0,5,0,0,0,5,0,0,0,3,5,5,5,5,5,5,1,5,1,5,5,5,5,5,5,0,0,0,1,4,3,1,1,1,1,1,1,5,5,5,2,1,3,3,2,2,3,3,1,3,1,5,2,5,0,0,1,1,30,5,1,0,10,1,1,1,1,4,4,5,0,0,0,0,0,0,0,0,0,5,1,1,1,1420,1
4,5328,2,4,2,2,4,3,3,4,2,1,1,1,1,7,1,4,2,1,1,1,1,1,1,7,1,4,2,1,1,1,7,4,1,7,3,1,0,0,0,0,0,0,0,3,3,4,3,1,3,2,3,3,2,2,2,2,2,2,2,3,3,3,1,1,1,3,3,3,1,3,1,3,3,3,4,1,5,5,1,3,4,1,2,3,5,1,1,4,2,3,2,3,3,3,3,3,1,2,4,4,3,2,2,3,2,3,2,5,3,4,5,5,1,1,2,3,2,2,2,2,4,4,4,2,3,2,2,2,1,1,5,5,5,0,0,0,5,0,0,0,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,0,0,0,1,2,4,1,0,4,1,2,2,6,0,1,4,4,3,3,2,3,1,1,3,2,4,5,3,5,0,0,1,2,40,5,1,0,25,5,6,5,4,5,5,1,1,1,5,1,1,1,1,1,1,1,1,1,1,1421,1
4,5329,1,2,2,2,4,3,3,3,3,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,3,4,4,2,4,1,4,4,1,1,1,2,2,2,2,1,3,3,3,3,3,1,1,1,1,3,1,1,1,1,5,4,3,0,5,0,4,1,5,1,5,5,5,3,2,2,2,3,3,3,3,3,3,3,3,3,3,3,3,3,2,3,5,5,5,5,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,5,0,0,0,5,0,0,0,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,0,0,0,1,8,3,1,1,0,0,0,0,0,0,1,1,1,1,1,3,1,1,1,1,1,1,5,5,5,0,0,1,1,40,4,1,0,20,0,0,7,7,5,5,1,3,3,3,1,1,3,3,3,1,2,2,1,1,1422,1
4,5332,1,2,2,1,3,3,3,3,2,1,3,1,1,7,1,5,5,3,1,0,0,0,0,0,0,0,0,0,0,5,4,5,1,2,1,4,0,0,0,0,0,0,0,3,3,4,4,1,4,1,4,4,1,2,1,1,1,1,1,1,3,1,1,1,1,1,1,1,1,1,1,1,1,4,5,1,3,0,5,0,4,1,5,1,1,1,1,4,2,2,2,4,4,2,3,2,3,3,3,3,3,3,2,3,2,3,5,5,5,5,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,5,0,0,0,5,0,0,0,2,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,0,0,0,1,5,3,1,0,3,1,1,0,4,0,1,1,1,1,1,3,3,1,3,1,1,1,5,3,5,0,0,1,1,45,5,2,5,30,0,0,5,6,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1423,1
4,5348,1,1,1,1,3,3,3,4,2,1,7,1,1,1,7,1,1,1,1,0,0,0,0,0,0,0,0,0,0,7,7,7,6,3,4,1,0,0,0,0,0,0,0,3,3,4,4,1,4,1,4,4,1,1,1,2,1,2,1,3,3,3,3,3,1,3,3,3,3,3,1,2,3,3,5,1,4,2,5,0,1,1,1,1,1,1,5,3,2,3,2,4,4,2,3,2,2,2,4,3,3,3,2,3,2,2,4,5,5,5,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,5,0,0,0,5,0,0,0,2,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,0,0,0,1,6,3,1,0,3,2,1,1,2,0,1,1,1,2,1,3,4,1,1,1,1,1,5,3,1,10,15,1,1,25,5,1,0,10,0,0,7,7,6,6,1,1,5,3,1,1,2,4,1,1,2,2,1,1,1424,1
4,5349,1,4,3,2,3,3,3,4,2,1,1,1,1,4,4,6,1,1,1,0,0,0,0,0,0,0,0,0,0,4,1,5,5,5,1,1,5,4,4,5,6,1,1,2,3,3,3,1,4,2,3,3,2,2,1,2,2,2,2,1,3,3,1,3,1,4,1,1,1,1,1,1,1,1,5,4,3,1,1,1,3,1,2,2,1,1,1,3,2,2,1,2,4,2,3,3,2,3,3,4,4,4,2,4,2,4,3,5,4,2,5,5,2,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,5,0,0,0,5,0,0,0,2,5,5,5,1,1,5,5,5,5,5,5,5,5,5,5,0,0,0,1,16,3,1,1,3,1,1,0,4,6,1,3,3,1,1,3,3,2,3,1,1,0,3,1,1,1.5,15,5,0,0,0,0,0,0,0,0,7,7,5,5,1,1,1,5,1,1,1,2,1,1,1,2,1,1,1425,1
4,5351,2,1,2,1,3,3,3,3,2,1,5,1,1,4,1,5,1,1,1,0,0,0,0,0,0,0,0,0,0,5,5,5,1,6,1,1,5,5,5,1,5,1,1,3,3,3,3,1,3,2,3,3,2,2,2,2,2,2,2,3,3,3,3,3,3,2,3,1,3,3,1,1,3,4,3,5,1,0,5,0,3,2,3,3,1,5,1,3,2,2,2,3,3,2,3,2,3,2,3,3,3,3,2,3,2,3,3,5,3,4,5,5,2,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,5,0,0,0,5,0,0,0,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,0,0,0,1,6,3,5,5,2,1,1,1,2,5,1,1,1,3,1,3,3,1,1,1,1,2,5,3,5,0,0,1,1,25,4,2,4,8,0,0,5,5,5,5,1,1,1,5,1,5,1,2,2,1,2,2,1,1,1426,1
4,5352,2,4,1,1,4,4,3,4,2,1,1,1,1,7,1,7,1,1,1,1,1,1,1,5,1,7,1,1,1,1,7,7,1,7,1,1,0,0,0,0,0,0,0,2,2,4,4,1,4,1,4,4,1,1,1,1,1,2,1,3,1,3,1,1,1,4,3,3,1,1,1,3,3,3,5,4,1,3,5,0,3,1,1,2,5,1,1,4,2,2,2,4,4,2,4,2,3,2,4,4,4,4,2,4,2,4,4,5,4,5,5,5,0,0,0,3,3,2,2,3,3,3,3,2,2,4,2,1,5,0,0,0,5,0,0,0,5,0,0,0,1,5,5,5,5,5,5,1,5,1,5,5,5,5,5,5,0,0,0,1,12,5,1,0,1,2,1,1,5,0,1,4,3,4,2,4,3,3,2,4,1,1,5,3,5,0,0,1,1,45,5,1,0,8,3,5,6,6,7,7,1,1,1,5,1,1,2,1,1,1,2,3,1,1,1427,1
4,5355,2,1,1,1,4,4,3,4,2,1,1,1,1,1,1,3,1,1,1,1,1,1,1,1,1,6,1,1,1,1,1,7,1,7,1,1,0,0,0,0,0,0,0,3,3,3,3,1,3,1,3,3,1,1,1,3,1,2,1,3,3,2,3,1,3,2,3,4,4,4,4,1,4,3,4,1,5,0,5,0,1,1,1,2,1,5,5,3,4,4,4,2,4,4,2,3,2,3,4,3,3,2,3,4,1,3,2,5,3,5,5,5,1,1,4,1,1,1,1,1,3,4,4,2,4,2,4,1,5,0,0,0,5,0,0,0,5,0,0,0,2,5,1,5,5,5,5,1,5,5,5,5,5,5,5,5,0,0,0,1,15,1,1,0,1,1,1,0,2,0,1,1,1,1,1,4,3,1,1,1,1,1,5,5,5,0,0,5,0,0,0,0,0,0,7,7,7,7,7,6,1,3,4,3,1,5,3,3,2,1,2,2,2,1,1428,1
4,5356,2,4,2,1,1,1,1,1,2,1,2,1,1,1,1,3,1,1,1,1,1,1,1,1,1,1,1,1,1,6,7,1,1,5,1,6,1,7,1,1,1,1,6,2,2,4,4,1,4,1,4,4,1,1,1,1,3,3,2,1,1,2,2,1,1,1,1,1,1,1,1,1,1,5,4,3,2,3,1,7,1,1,2,2,5,5,5,4,1,1,1,4,4,2,4,1,3,1,2,4,4,4,1,4,1,4,5,5,5,5,5,5,0,0,0,1,2,3,1,3,5,4,2,1,1,2,1,1,1,5,1,5,5,0,0,0,5,0,0,0,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,0,0,0,1,2,5,1,1,1,2,2,2,6,4,1,4,4,4,4,4,1,1,3,2,1,2,5,2,5,0,0,5,0,0,0,0,0,0,6,4,4,4,1,1,5,0,0,0,0,0,0,0,0,0,5,5,5,5,1429,1
4,5360,2,4,2,1,4,4,4,4,2,3,2,6,1,7,1,6,1,1,1,3,1,1,1,7,1,7,1,1,1,2,7,7,2,6,1,1,4,7,7,2,6,1,1,3,3,4,4,1,4,1,4,3,2,1,1,1,1,1,1,3,1,3,1,1,4,4,3,3,3,1,1,1,3,3,5,4,1,3,1,7,4,1,1,3,5,1,1,3,2,2,2,2,4,2,3,2,8,2,4,4,8,4,1,4,1,4,4,5,4,5,5,5,0,0,0,3,1,3,1,1,4,4,2,2,2,3,2,1,5,0,0,0,5,0,0,0,5,0,0,0,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,0,0,0,1,2,5,5,5,2,1,3,1,4,2,1,4,4,4,4,2,1,1,1,3,3,5,5,4,1,1.5,20,1,1,15,2,2,5,30,5,7,3,5,5,6,5,0,0,0,0,0,0,0,0,0,5,5,5,5,1430,1
4,5362,2,4,1,2,4,3,3,4,1,1,3,1,1,5,1,6,1,1,1,1,2,1,4,4,1,3,1,1,1,7,7,7,1,5,1,1,1,1,1,1,7,1,1,2,2,4,4,1,3,1,3,3,1,1,1,1,1,1,2,3,3,3,3,3,3,3,3,3,1,1,1,3,3,3,1,4,5,3,1,2,4,1,2,2,5,5,1,4,4,4,1,2,4,2,3,4,1,2,4,4,4,4,2,3,2,2,4,5,5,4,5,5,0,0,0,2,2,3,1,1,4,5,4,2,1,2,4,2,5,0,0,0,5,0,0,0,5,0,0,0,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,0,0,0,1,4,4,1,1,4,2,2,2,5,4,1,3,3,4,1,3,3,1,1,3,1,3,5,1,1,7,45,1,1,50,7,1,0,0,5,5,4,4,6,6,1,1,1,5,1,1,1,1,1,1,1,1,1,1,1431,1
4,5365,2,2,2,1,4,4,4,4,1,1,1,1,1,4,1,5,1,1,1,1,1,1,1,1,1,4,1,1,1,1,1,4,1,7,5,1,0,0,0,0,0,0,0,2,2,4,4,1,4,1,3,3,2,3,1,3,3,3,2,1,1,3,1,1,1,2,1,8,1,1,1,9,1,3,4,5,1,2,1,5,5,1,2,5,1,1,5,4,3,3,2,2,3,2,3,3,2,2,3,3,3,3,3,4,2,3,5,5,5,4,5,5,0,0,0,3,4,3,1,4,5,5,3,2,4,4,4,2,1,5,1,5,5,0,0,0,5,0,0,0,1,5,1,5,1,5,5,1,5,1,5,5,5,5,5,5,0,0,0,1,6,2,1,0,2,1,1,1,6,0,5,3,3,4,3,2,2,1,2,1,1,0,5,3,5,0,0,1,1,20,3,1,0,20,1,1,5,5,4,5,1,1,2,4,1,1,3,2,1,1,1,1,1,1,1432,1
